Factura,Fecha,Customer_ID,Sexo,Venta ($),Ciudad,Product ID
20004564,5/9/2018,108023,#ERROR!,  12.100 ,Salto,23
20004565,5/9/2018,180215,#ERROR!,  2.820 ,Maldonado,4
20004582,5/9/2018,176985,#ERROR!,  5.445 ,Fray Bentos,0
20004590,5/9/2018,166117,#ERROR!,  2.819 ,Montevideo Céntrico,4
20004588,5/9/2018,161752,#ERROR!,  3.558 ,Rivera,42
20004589,5/9/2018,173751,#ERROR!,  5.808 ,Montevideo Periferia,2
20004589,5/9/2018,173751,#ERROR!,  2.539 ,Montevideo Periferia,4
20004627,5/9/2018,103960,#ERROR!,  10.891 ,Rivera,23
20004601,5/9/2018,175971,#ERROR!,  2.538 ,Rocha,10
20004614,5/9/2018,144900,#ERROR!,  2.537 ,Rivera,4
20004613,5/9/2018,136492,#ERROR!,  12.100 ,Montevideo Céntrico,23
20004630,5/9/2018,126610,#ERROR!,  4.901 ,Rocha,34
20004632,5/9/2018,195672,#ERROR!,  3.630 ,Montevideo Céntrico,0
20004634,5/9/2018,176842,#ERROR!,  2.823 ,Treinta y Tres,4
20004652,5/9/2018,177528,#ERROR!,  1.815 ,Montevideo Periferia,0
20004650,5/9/2018,879598,#ERROR!,  3.630 ,Montevideo Periferia,29
20004514,5/9/2018,942498,#ERROR!,  2.541 ,Montevideo Periferia,10
20004651,5/9/2018,163570,#ERROR!,  2.820 ,Canelones,10
20004533,5/9/2018,169362,#ERROR!,  2.823 ,Montevideo Céntrico,4
20004550,5/9/2018,166294,#ERROR!,  2.541 ,Rivera,4
20004553,5/9/2018,170549,#ERROR!,  2.904 ,Rocha,3
20004554,5/9/2018,875719,#ERROR!,  2.823 ,Salto,4
20004556,5/9/2018,667606,#ERROR!,  6.050 ,Montevideo Periferia,2
20004558,5/9/2018,109191,#ERROR!,  4.544 ,Montevideo Periferia,1
20004557,5/9/2018,158539,#ERROR!,  2.541 ,Salto,4
20004577,5/9/2018,109128,#ERROR!,  12.100 ,Fray Bentos,23
20004580,5/9/2018,196656,#ERROR!,  5.445 ,Montevideo Periferia,1
20004588,5/9/2018,161752,#ERROR!,  3.630 ,Rivera,29
20004581,5/9/2018,178570,#ERROR!,  4.840 ,Montevideo Periferia,47
20004599,5/9/2018,177030,#ERROR!,  6.050 ,Fray Bentos,1
20004598,5/9/2018,162093,#ERROR!,  6.329 ,Montevideo Céntrico,39
20004597,5/9/2018,196708,#ERROR!,  3.025 ,Soriano,1
20004607,5/9/2018,169362,#ERROR!,  6.046 ,Montevideo Céntrico,1
20004602,5/9/2018,174014,#ERROR!,  5.142 ,Rivera,13
20004603,5/9/2018,122858,#ERROR!,  2.823 ,Salto,4
20004610,5/9/2018,212105,#ERROR!,  6.485 ,Salto,27
20004615,5/9/2018,160980,#ERROR!,  5.445 ,Soriano,1
20004625,5/9/2018,176557,#ERROR!,  6.450 ,Artigas,2
20004635,5/9/2018,166102,#ERROR!,  4.840 ,Treinta y Tres,12
20004647,5/9/2018,213847,#ERROR!,  5.444 ,Paysandú,1
20004648,5/9/2018,166107,#ERROR!,  4.538 ,Treinta y Tres,0
20004588,5/9/2018,161752,#ERROR!,  3.872 ,Rivera,16
20004394,4/9/2018,164871,#ERROR!,  2.823 ,Montevideo Periferia,10
20004400,4/9/2018,106905,#ERROR!,  12.097 ,Salto,23
20004395,4/9/2018,164871,#ERROR!,  5.445 ,Montevideo Periferia,1
20004435,4/9/2018,189072,#ERROR!,  8.349 ,Rivera,6
20004397,4/9/2018,207554,#ERROR!,  3.630 ,Soriano,9
20004407,4/9/2018,172716,#ERROR!,  8.351 ,Salto,6
20004465,4/9/2018,133138,#ERROR!,  3.798 ,Salto,0
20004458,4/9/2018,188636,#ERROR!,  5.349 ,Rivera,26
20004492,4/9/2018,157835,#ERROR!,  3.227 ,Treinta y Tres,3
20004489,4/9/2018,154563,#ERROR!,  2.820 ,Rivera,4
20004506,4/9/2018,124870,#ERROR!,  2.820 ,Treinta y Tres,10
20004508,4/9/2018,158517,#ERROR!,  5.445 ,Rivera,1
20004392,4/9/2018,125449,#ERROR!,  2.820 ,Montevideo Céntrico,4
20004440,4/9/2018,176749,#ERROR!,  4.840 ,Paysandú,12
20004404,4/9/2018,224554,#ERROR!,  4.523 ,Salto,20
20004432,4/9/2018,201613,#ERROR!,  4.538 ,Rivera,0
20004449,4/9/2018,171887,#ERROR!,  2.538 ,Rocha,10
20004454,4/9/2018,139960,#ERROR!,  2.820 ,Salto,4
20004458,4/9/2018,188636,#ERROR!,  6.186 ,Rivera,13
20004461,4/9/2018,180003,#ERROR!,  5.143 ,Rocha,13
20004478,4/9/2018,173497,#ERROR!,  3.025 ,Canelones,9
20004476,4/9/2018,160104,#ERROR!,  2.541 ,Salto,4
20004473,4/9/2018,158457,#ERROR!,  2.820 ,Treinta y Tres,4
20004494,4/9/2018,187990,#ERROR!,  8.346 ,Rocha,6
20004486,4/9/2018,160256,#ERROR!,  2.823 ,Rivera,4
20004510,4/9/2018,157675,#ERROR!,  2.538 ,Canelones,10
20004504,4/9/2018,166077,#ERROR!,  4.033 ,Fray Bentos,9
20004396,4/9/2018,103942,#ERROR!,  2.944 ,Soriano,3
20004399,4/9/2018,126418,#ERROR!,  5.143 ,Maldonado,27
20004398,4/9/2018,170827,#ERROR!,  10.887 ,Montevideo Céntrico,23
20004511,4/9/2018,176269,#ERROR!,  10.931 ,Canelones,23
20004404,4/9/2018,224554,#ERROR!,  2.581 ,Salto,4
20004426,4/9/2018,136891,#ERROR!,  12.097 ,Soriano,23
20004424,4/9/2018,153646,#ERROR!,  2.820 ,Maldonado,4
20004422,4/9/2018,135033,#ERROR!,  8.755 ,Rivera,6
20004430,4/9/2018,138633,#ERROR!,  2.820 ,Artigas,4
20004431,4/9/2018,174454,#ERROR!,  2.541 ,Rivera,10
20004429,4/9/2018,164228,#ERROR!,  1.410 ,Soriano,4
20004438,4/9/2018,124602,#ERROR!,  2.537 ,Paysandú,10
20004438,4/9/2018,124602,#ERROR!,  8.346 ,Paysandú,6
20004471,4/9/2018,140442,#ERROR!,  2.823 ,Salto,10
20004460,4/9/2018,139257,#ERROR!,  5.808 ,Paysandú,2
20004441,4/9/2018,106455,#ERROR!,  4.840 ,Paysandú,12
20004474,4/9/2018,202257,#ERROR!,  5.336 ,Soriano,21
20004482,4/9/2018,164442,#ERROR!,  8.349 ,Maldonado,6
20004481,4/9/2018,174275,#ERROR!,  2.539 ,Rivera,4
20004476,4/9/2018,160104,#ERROR!,  2.541 ,Salto,10
20004483,4/9/2018,130273,#ERROR!,  5.442 ,Montevideo Céntrico,1
20004503,4/9/2018,128539,#ERROR!,  5.476 ,Soriano,1
20004407,4/9/2018,172716,#ERROR!,  2.539 ,Salto,4
20004420,4/9/2018,180310,#ERROR!,  2.538 ,Montevideo Céntrico,4
20004428,4/9/2018,124899,#ERROR!,  2.541 ,Rivera,10
20004436,4/9/2018,195402,#ERROR!,  5.805 ,Soriano,2
20004455,4/9/2018,156221,#ERROR!,  2.541 ,Paysandú,10
20004429,4/9/2018,164228,#ERROR!,  1.410 ,Soriano,10
20004464,4/9/2018,127277,#ERROR!,  2.820 ,Rocha,10
20004468,4/9/2018,177030,#ERROR!,  3.630 ,Fray Bentos,0
20004481,4/9/2018,174275,#ERROR!,  1.453 ,Rivera,3
20004403,4/9/2018,186420,#ERROR!,  12.100 ,Montevideo Céntrico,23
20004418,4/9/2018,141129,#ERROR!,  6.171 ,Artigas,13
20004502,4/9/2018,179717,#ERROR!,  6.450 ,Canelones,2
20004419,4/9/2018,251932,#ERROR!,  5.442 ,Rocha,1
20004422,4/9/2018,135033,#ERROR!,  6.093 ,Rivera,12
20004427,4/9/2018,159304,#ERROR!,  5.808 ,Montevideo Periferia,2
20004431,4/9/2018,174454,#ERROR!,  2.541 ,Rivera,4
20004457,4/9/2018,154687,#ERROR!,  2.539 ,Paysandú,10
20004472,4/9/2018,177003,#ERROR!,  4.840 ,Maldonado,12
20004465,4/9/2018,133138,#ERROR!,  2.655 ,Salto,4
20004479,4/9/2018,167690,#ERROR!,  6.453 ,Salto,2
20004475,4/9/2018,169263,#ERROR!,  2.538 ,Rivera,10
20004485,4/9/2018,167373,#ERROR!,  10.890 ,Maldonado,23
20004490,4/9/2018,138689,#ERROR!,  2.820 ,Artigas,4
20004496,4/9/2018,163802,#ERROR!,  6.171 ,Rocha,27
20004500,4/9/2018,171753,#ERROR!,  2.820 ,Treinta y Tres,4
20004497,4/9/2018,153244,#ERROR!,  5.445 ,Treinta y Tres,0
20004501,4/9/2018,133714,#ERROR!,  2.823 ,Maldonado,4
20004503,4/9/2018,128539,#ERROR!,  8.399 ,Soriano,6
20004505,4/9/2018,136743,#ERROR!,  3.630 ,Rivera,0
20004507,4/9/2018,170220,#ERROR!,  8.349 ,Rivera,6
20004510,4/9/2018,157675,#ERROR!,  2.538 ,Canelones,4
20004509,4/9/2018,141469,#ERROR!,  5.445 ,Rivera,1
20004393,4/9/2018,164871,#ERROR!,  2.823 ,Montevideo Periferia,4
20004399,4/9/2018,126418,#ERROR!,  5.805 ,Maldonado,2
20004411,4/9/2018,807320,#ERROR!,  3.630 ,Rivera,0
20004417,4/9/2018,192459,#ERROR!,  3.630 ,Rivera,9
20004422,4/9/2018,135033,#ERROR!,  5.077 ,Rivera,17
20004436,4/9/2018,195402,#ERROR!,  5.442 ,Soriano,1
20004456,4/9/2018,183157,#ERROR!,  6.046 ,Treinta y Tres,1
20004452,4/9/2018,143062,#ERROR!,  9.273 ,Treinta y Tres,6
20004449,4/9/2018,171887,#ERROR!,  2.538 ,Rocha,4
20004457,4/9/2018,154687,#ERROR!,  2.539 ,Paysandú,4
20004475,4/9/2018,169263,#ERROR!,  2.538 ,Rivera,4
20004477,4/9/2018,593893,#ERROR!,  4.033 ,Fray Bentos,9
20004462,4/9/2018,163696,#ERROR!,  2.820 ,Treinta y Tres,4
20004487,4/9/2018,134146,#ERROR!,  5.804 ,Paysandú,2
20004483,4/9/2018,130273,#ERROR!,  8.346 ,Montevideo Céntrico,6
20004491,4/9/2018,176683,#ERROR!,  5.442 ,Paysandú,1
20004506,4/9/2018,124870,#ERROR!,  2.820 ,Treinta y Tres,4
20004500,4/9/2018,171753,#ERROR!,  2.820 ,Treinta y Tres,10
20004406,4/9/2018,872510,#ERROR!,  3.630 ,Montevideo Periferia,3
20004410,4/9/2018,134532,#ERROR!,  3.630 ,Soriano,9
20004404,4/9/2018,224554,#ERROR!,  4.923 ,Salto,12
20004404,4/9/2018,224554,#ERROR!,  5.535 ,Salto,1
20004416,4/9/2018,141669,#ERROR!,  6.050 ,Montevideo Céntrico,1
20004414,4/9/2018,155602,#ERROR!,  5.808 ,Montevideo Periferia,2
20004412,4/9/2018,255192,#ERROR!,  6.453 ,Fray Bentos,2
20004425,4/9/2018,167551,#ERROR!,  2.541 ,Montevideo Periferia,4
20004433,4/9/2018,900598,#ERROR!,  6.450 ,Rivera,2
20004438,4/9/2018,124602,#ERROR!,  2.537 ,Paysandú,4
20004461,4/9/2018,180003,#ERROR!,  2.904 ,Rocha,3
20004480,4/9/2018,183002,#ERROR!,  5.442 ,Canelones,1
20004492,4/9/2018,157835,#ERROR!,  6.450 ,Treinta y Tres,2
20004408,4/9/2018,179208,#ERROR!,  2.820 ,Rocha,4
20004413,4/9/2018,144015,#ERROR!,  2.820 ,Rocha,4
20004434,4/9/2018,161432,#ERROR!,  1.410 ,Canelones,4
20004446,4/9/2018,178651,#ERROR!,  4.538 ,Montevideo Periferia,1
20004438,4/9/2018,124602,#ERROR!,  5.442 ,Paysandú,1
20004469,4/9/2018,991486,#ERROR!,  6.958 ,Montevideo Céntrico,6
20004455,4/9/2018,156221,#ERROR!,  2.541 ,Paysandú,4
20004466,4/9/2018,974508,#ERROR!,  12.100 ,Soriano,23
20004499,4/9/2018,158925,#ERROR!,  10.887 ,Rivera,23
20004438,4/9/2018,124602,#ERROR!,  5.805 ,Paysandú,2
20004404,4/9/2018,224554,#ERROR!,  11.075 ,Salto,23
20004286,3/9/2018,176794,#ERROR!,  2.539 ,Paysandú,4
20004279,3/9/2018,177092,#ERROR!,  2.823 ,Rocha,10
20004250,3/9/2018,130287,#ERROR!,  6.046 ,Treinta y Tres,1
20004307,3/9/2018,169782,#ERROR!,  4.840 ,Treinta y Tres,12
20004314,3/9/2018,191315,#ERROR!,  2.823 ,Montevideo Periferia,4
20004334,3/9/2018,211077,#ERROR!,  2.537 ,Treinta y Tres,10
20004348,3/9/2018,961532,#ERROR!,  2.818 ,Montevideo Céntrico,4
20004346,3/9/2018,119524,#ERROR!,  2.820 ,Rocha,4
20004354,3/9/2018,172853,#ERROR!,  2.588 ,Montevideo Periferia,4
20004353,3/9/2018,898619,#ERROR!,  3.630 ,Montevideo Céntrico,9
20004376,3/9/2018,167127,#ERROR!,  5.808 ,Paysandú,2
20004361,3/9/2018,183904,#ERROR!,  8.346 ,Maldonado,6
20004355,3/9/2018,159323,#ERROR!,  2.820 ,Paysandú,4
20004377,3/9/2018,122648,#ERROR!,  2.541 ,Rivera,10
20004223,3/9/2018,175843,#ERROR!,  8.349 ,Salto,6
20004387,3/9/2018,171620,#ERROR!,  2.541 ,Montevideo Periferia,10
20004229,3/9/2018,153822,#ERROR!,  3.630 ,Montevideo Céntrico,9
20004238,3/9/2018,192454,#ERROR!,  12.100 ,Treinta y Tres,23
20004286,3/9/2018,176794,#ERROR!,  2.539 ,Paysandú,10
20004277,3/9/2018,141432,#ERROR!,  3.630 ,Paysandú,9
20004253,3/9/2018,184146,#ERROR!,  2.823 ,Salto,4
20004311,3/9/2018,171893,#ERROR!,  5.805 ,Rivera,2
20004304,3/9/2018,185433,#ERROR!,  2.541 ,Salto,4
20004313,3/9/2018,168952,#ERROR!,  12.100 ,Salto,23
20004343,3/9/2018,121459,#ERROR!,  892 ,Montevideo Céntrico,3
20004342,3/9/2018,173258,#ERROR!,  5.445 ,Maldonado,1
20004350,3/9/2018,172710,#ERROR!,  3.630 ,Maldonado,0
20004350,3/9/2018,172710,#ERROR!,  4.840 ,Maldonado,12
20004373,3/9/2018,139383,#ERROR!,  5.804 ,Rocha,2
20004375,3/9/2018,160791,#ERROR!,  4.901 ,Rivera,34
20004363,3/9/2018,124754,#ERROR!,  3.878 ,Rocha,0
20004382,3/9/2018,931739,#ERROR!,  2.669 ,Soriano,4
20004381,3/9/2018,139023,#ERROR!,  5.442 ,Rocha,1
20004379,3/9/2018,213285,#ERROR!,  10.887 ,Soriano,23
20004382,3/9/2018,931739,#ERROR!,  3.055 ,Soriano,3
20004388,3/9/2018,120094,#ERROR!,  2.538 ,Canelones,4
20004389,3/9/2018,165745,#ERROR!,  6.450 ,Canelones,2
20004275,3/9/2018,177029,#ERROR!,  2.904 ,Rivera,3
20004242,3/9/2018,121125,#ERROR!,  2.820 ,Treinta y Tres,10
20004308,3/9/2018,202990,#ERROR!,  5.442 ,Rocha,1
20004283,3/9/2018,196059,#ERROR!,  6.450 ,Rocha,2
20004269,3/9/2018,102923,#ERROR!,  2.823 ,Salto,4
20004324,3/9/2018,171185,#ERROR!,  2.561 ,Montevideo Periferia,4
20004322,3/9/2018,159828,#ERROR!,  980 ,Rivera,31
20004334,3/9/2018,211077,#ERROR!,  2.537 ,Treinta y Tres,4
20004352,3/9/2018,124682,#ERROR!,  6.050 ,Montevideo Céntrico,0
20004324,3/9/2018,171185,#ERROR!,  4.578 ,Montevideo Periferia,1
20004357,3/9/2018,555555,#ERROR!,  5.442 ,Rocha,1
20004356,3/9/2018,154710,#ERROR!,  2.538 ,Montevideo Céntrico,4
20004356,3/9/2018,154710,#ERROR!,  8.349 ,Montevideo Céntrico,6
20004366,3/9/2018,176010,#ERROR!,  3.227 ,Maldonado,3
20004385,3/9/2018,158056,#ERROR!,  5.445 ,Rivera,1
20004377,3/9/2018,122648,#ERROR!,  2.541 ,Rivera,4
20004372,3/9/2018,139356,#ERROR!,  2.541 ,Paysandú,10
20004289,3/9/2018,172450,#ERROR!,  2.541 ,Rivera,4
20004267,3/9/2018,207411,#ERROR!,  2.541 ,Rivera,4
20004328,3/9/2018,166268,#ERROR!,  2.820 ,Montevideo Céntrico,4
20004285,3/9/2018,106967,#ERROR!,  9.273 ,Rocha,6
20004338,3/9/2018,174017,#ERROR!,  2.590 ,Montevideo Céntrico,4
20004350,3/9/2018,172710,#ERROR!,  5.805 ,Maldonado,2
20004354,3/9/2018,172853,#ERROR!,  2.588 ,Montevideo Periferia,10
20004362,3/9/2018,163709,#ERROR!,  5.445 ,Paysandú,1
20004378,3/9/2018,249482,#ERROR!,  2.904 ,Rocha,3
20004387,3/9/2018,171620,#ERROR!,  2.541 ,Montevideo Periferia,4
20004256,3/9/2018,997755,#ERROR!,  6.450 ,Montevideo Céntrico,2
20004312,3/9/2018,904286,#ERROR!,  12.097 ,Rocha,23
20004317,3/9/2018,785358,#ERROR!,  4.235 ,Rivera,14
20004323,3/9/2018,153756,#ERROR!,  2.540 ,Treinta y Tres,4
20004348,3/9/2018,961532,#ERROR!,  4.031 ,Montevideo Céntrico,9
20004339,3/9/2018,141422,#ERROR!,  2.538 ,Rivera,4
20004338,3/9/2018,174017,#ERROR!,  2.470 ,Montevideo Céntrico,9
20004351,3/9/2018,160577,#ERROR!,  2.541 ,Paysandú,4
20004373,3/9/2018,139383,#ERROR!,  5.881 ,Rocha,25
20004368,3/9/2018,141113,#ERROR!,  3.630 ,Artigas,9
20004383,3/9/2018,124816,#ERROR!,  2.539 ,Rivera,4
20004380,3/9/2018,198924,#ERROR!,  5.037 ,Soriano,12
20004247,3/9/2018,139754,#ERROR!,  6.450 ,Artigas,2
20004383,3/9/2018,124816,#ERROR!,  3.561 ,Rivera,41
20004246,3/9/2018,215334,#ERROR!,  12.097 ,Salto,23
20004287,3/9/2018,169120,#ERROR!,  1.210 ,Rivera,9
20004281,3/9/2018,187686,#ERROR!,  3.630 ,Paysandú,9
20004280,3/9/2018,106376,#ERROR!,  9.273 ,Rivera,6
20004288,3/9/2018,180242,#ERROR!,  5.805 ,Treinta y Tres,2
20004318,3/9/2018,134415,#ERROR!,  2.823 ,Soriano,4
20004289,3/9/2018,172450,#ERROR!,  2.541 ,Rivera,10
20004291,3/9/2018,174035,#ERROR!,  2.823 ,Treinta y Tres,4
20004322,3/9/2018,159828,#ERROR!,  1.029 ,Rivera,13
20004323,3/9/2018,153756,#ERROR!,  2.540 ,Treinta y Tres,10
20004327,3/9/2018,186374,#ERROR!,  12.098 ,Treinta y Tres,23
20004329,3/9/2018,156234,#ERROR!,  2.541 ,Rivera,4
20004334,3/9/2018,211077,#ERROR!,  8.346 ,Treinta y Tres,6
20004343,3/9/2018,121459,#ERROR!,  1.709 ,Montevideo Céntrico,6
20004336,3/9/2018,143483,#ERROR!,  6.171 ,Rivera,27
20004353,3/9/2018,898619,#ERROR!,  5.336 ,Montevideo Céntrico,36
20004340,3/9/2018,171735,#ERROR!,  2.820 ,Maldonado,4
20004358,3/9/2018,130813,#ERROR!,  5.445 ,Paysandú,1
20004360,3/9/2018,164207,#ERROR!,  5.442 ,Treinta y Tres,1
20004363,3/9/2018,124754,#ERROR!,  6.202 ,Rocha,2
20004371,3/9/2018,162050,#ERROR!,  2.823 ,Soriano,4
20004369,3/9/2018,180246,#ERROR!,  4.840 ,Soriano,8
20004266,3/9/2018,157802,#ERROR!,  2.820 ,Rocha,4
20004299,3/9/2018,649823,#ERROR!,  6.450 ,Montevideo Céntrico,2
20004383,3/9/2018,124816,#ERROR!,  2.539 ,Rivera,10
20004374,3/9/2018,171788,#ERROR!,  6.046 ,Soriano,1
20004308,3/9/2018,202990,#ERROR!,  8.346 ,Rocha,6
20004317,3/9/2018,785358,#ERROR!,  3.025 ,Rivera,9
20004319,3/9/2018,167551,#ERROR!,  6.050 ,Montevideo Periferia,1
20004329,3/9/2018,156234,#ERROR!,  2.541 ,Rivera,10
20004334,3/9/2018,211077,#ERROR!,  5.442 ,Treinta y Tres,1
20004338,3/9/2018,174017,#ERROR!,  8.519 ,Montevideo Céntrico,6
20004335,3/9/2018,171633,#ERROR!,  5.445 ,Montevideo Periferia,1
20004357,3/9/2018,555555,#ERROR!,  8.346 ,Rocha,6
20004380,3/9/2018,198924,#ERROR!,  5.663 ,Soriano,1
20004359,3/9/2018,163617,#ERROR!,  6.046 ,Rocha,1
20004372,3/9/2018,139356,#ERROR!,  2.541 ,Paysandú,4
20004390,3/9/2018,102367,#ERROR!,  3.630 ,Canelones,9
20004384,3/9/2018,161648,#ERROR!,  2.823 ,Rivera,4
20004286,3/9/2018,176794,#ERROR!,  5.809 ,Paysandú,2
20004291,3/9/2018,174035,#ERROR!,  2.823 ,Treinta y Tres,10
20004325,3/9/2018,167643,#ERROR!,  2.538 ,Rocha,4
20004333,3/9/2018,186403,#ERROR!,  2.820 ,Montevideo Céntrico,4
20004292,3/9/2018,169186,#ERROR!,  6.450 ,Paysandú,2
20004354,3/9/2018,172853,#ERROR!,  4.443 ,Montevideo Periferia,3
20004349,3/9/2018,145552,#ERROR!,  4.558 ,Montevideo Periferia,1
20004365,3/9/2018,165734,#ERROR!,  2.820 ,Rocha,4
20004380,3/9/2018,198924,#ERROR!,  5.352 ,Soriano,13
20004364,3/9/2018,136574,#ERROR!,  8.350 ,Fray Bentos,6
20004386,3/9/2018,151265,#ERROR!,  2.538 ,Rivera,4
20004370,3/9/2018,163015,#ERROR!,  12.097 ,Soriano,23
20004391,3/9/2018,176349,#ERROR!,  10.931 ,Canelones,23
20004323,3/9/2018,153756,#ERROR!,  5.447 ,Treinta y Tres,1
20004367,3/9/2018,725497,#ERROR!,  5.748 ,Paysandú,24
,31/8/2018,120037,#ERROR!,  (2.541),Montevideo Periferia,17
,31/8/2018,120037,#ERROR!,  (2.541),Montevideo Céntrico,9
20003907,31/8/2018,120028,#ERROR!,  605 ,Montevideo Céntrico,9
20003918,31/8/2018,173053,#ERROR!,  2.541 ,Rivera,4
20003911,31/8/2018,138783,#ERROR!,  2.541 ,Montevideo Periferia,4
20003925,31/8/2018,159192,#ERROR!,  3.630 ,Maldonado,9
20003949,31/8/2018,182723,#ERROR!,  5.808 ,Paysandú,2
20003933,31/8/2018,138837,#ERROR!,  4.535 ,Rivera,1
20003961,31/8/2018,131914,#ERROR!,  2.538 ,Canelones,9
20003970,31/8/2018,132350,#ERROR!,  8.614 ,Rivera,6
20003970,31/8/2018,132350,#ERROR!,  2.619 ,Rivera,4
20003970,31/8/2018,132350,#ERROR!,  5.616 ,Rivera,1
20003991,31/8/2018,159272,#ERROR!,  2.538 ,Rivera,10
20003998,31/8/2018,178521,#ERROR!,  2.819 ,Soriano,4
20004004,31/8/2018,174352,#ERROR!,  3.630 ,Artigas,9
20004003,31/8/2018,126411,#ERROR!,  2.537 ,Maldonado,4
20004007,31/8/2018,184134,#ERROR!,  2.820 ,Salto,4
20004015,31/8/2018,177031,#ERROR!,  2.820 ,Maldonado,4
20004019,31/8/2018,138321,#ERROR!,  3.630 ,Montevideo Céntrico,0
20004018,31/8/2018,156018,#ERROR!,  2.538 ,Treinta y Tres,4
20004032,31/8/2018,130477,#ERROR!,  4.537 ,Montevideo Periferia,0
20004020,31/8/2018,176849,#ERROR!,  3.796 ,Maldonado,9
20004063,31/8/2018,180814,#ERROR!,  2.538 ,Treinta y Tres,10
20004061,31/8/2018,165580,#ERROR!,  2.541 ,Montevideo Periferia,10
20004051,31/8/2018,116254,#ERROR!,  2.820 ,Montevideo Céntrico,4
20004069,31/8/2018,153776,#ERROR!,  2.820 ,Montevideo Céntrico,4
20004095,31/8/2018,124625,#ERROR!,  2.541 ,Rivera,4
20004074,31/8/2018,762603,#ERROR!,  2.904 ,Rivera,3
20004101,31/8/2018,139517,#ERROR!,  3.630 ,Salto,0
20004114,31/8/2018,156641,#ERROR!,  3.630 ,Soriano,0
20004119,31/8/2018,985928,#ERROR!,  2.823 ,Fray Bentos,4
20004123,31/8/2018,133045,#ERROR!,  2.820 ,Maldonado,10
20004138,31/8/2018,188806,#ERROR!,  10.887 ,Paysandú,23
20004150,31/8/2018,201643,#ERROR!,  2.823 ,Fray Bentos,4
20004177,31/8/2018,168633,#ERROR!,  5.442 ,Treinta y Tres,1
20004190,31/8/2018,137634,#ERROR!,  2.541 ,Montevideo Periferia,4
20004188,31/8/2018,198306,#ERROR!,  2.642 ,Paysandú,4
20004201,31/8/2018,995572,#ERROR!,  5.808 ,Canelones,2
20004217,31/8/2018,370452,#ERROR!,  3.630 ,Montevideo Periferia,0
20004227,31/8/2018,166661,#ERROR!,  2.541 ,Rivera,10
20004244,31/8/2018,995719,#ERROR!,  5.444 ,Montevideo Periferia,1
,31/8/2018,214211,#ERROR!,  (5.442),Montevideo Céntrico,1
,31/8/2018,141479,#ERROR!,  (5.445),Rivera,2
20003921,31/8/2018,151401,#ERROR!,  4.538 ,Rivera,1
,31/8/2018,107423,#ERROR!,  (2.615),Montevideo Periferia,10
20003918,31/8/2018,173053,#ERROR!,  2.541 ,Rivera,10
20003946,31/8/2018,130731,#ERROR!,  5.570 ,Paysandú,1
20003947,31/8/2018,150250,#ERROR!,  2.820 ,Artigas,4
20003954,31/8/2018,174026,#ERROR!,  2.823 ,Treinta y Tres,10
20003970,31/8/2018,132350,#ERROR!,  2.619 ,Rivera,10
20003991,31/8/2018,159272,#ERROR!,  2.538 ,Rivera,4
20004010,31/8/2018,644542,#ERROR!,  3.630 ,Treinta y Tres,9
20004018,31/8/2018,156018,#ERROR!,  2.538 ,Treinta y Tres,10
20004023,31/8/2018,132567,#ERROR!,  2.820 ,Treinta y Tres,4
20004035,31/8/2018,157201,#ERROR!,  4.538 ,Paysandú,29
20004039,31/8/2018,130477,#ERROR!,  4.537 ,Montevideo Periferia,0
20004048,31/8/2018,157819,#ERROR!,  2.538 ,Paysandú,10
20004090,31/8/2018,169964,#ERROR!,  5.805 ,Treinta y Tres,2
20004054,31/8/2018,141540,#ERROR!,  3.630 ,Paysandú,0
20004104,31/8/2018,151477,#ERROR!,  6.978 ,Salto,6
20004108,31/8/2018,214726,#ERROR!,  5.808 ,Paysandú,2
20004123,31/8/2018,133045,#ERROR!,  2.820 ,Maldonado,4
20004129,31/8/2018,991582,#ERROR!,  11.122 ,Salto,23
20004151,31/8/2018,178810,#ERROR!,  4.538 ,Treinta y Tres,0
20004166,31/8/2018,170759,#ERROR!,  10.890 ,Salto,23
20004207,31/8/2018,168887,#ERROR!,  2.541 ,Montevideo Periferia,4
20004203,31/8/2018,128229,#ERROR!,  4.558 ,Montevideo Periferia,0
20004226,31/8/2018,167450,#ERROR!,  3.630 ,Montevideo Periferia,0
20004208,31/8/2018,162871,#ERROR!,  7.260 ,Montevideo Periferia,6
20004237,31/8/2018,167279,#ERROR!,  8.350 ,Montevideo Periferia,6
20004240,31/8/2018,182991,#ERROR!,  2.538 ,Canelones,4
20004252,31/8/2018,183003,#ERROR!,  2.538 ,Montevideo Periferia,4
,31/8/2018,107423,#ERROR!,  (2.615),Montevideo Periferia,4
,31/8/2018,846881,#ERROR!,  (5.442),Montevideo Céntrico,1
20003906,31/8/2018,136353,#ERROR!,  2.723 ,Montevideo Periferia,4
20003905,31/8/2018,187688,#ERROR!,  5.442 ,Fray Bentos,1
20003930,31/8/2018,138312,#ERROR!,  5.442 ,Canelones,1
20003908,31/8/2018,147031,#ERROR!,  2.819 ,Montevideo Céntrico,10
20003934,31/8/2018,165148,#ERROR!,  2.820 ,Salto,4
20003939,31/8/2018,153280,#ERROR!,  4.840 ,Rivera,2
20003937,31/8/2018,705161,#ERROR!,  6.211 ,Montevideo Céntrico,27
20003946,31/8/2018,130731,#ERROR!,  2.597 ,Paysandú,10
20003946,31/8/2018,130731,#ERROR!,  5.942 ,Paysandú,2
